0;0;12;0
0;0;47;0
0;0;57;0
0;0;0;0
0;0;0;0
0;0;63;0
0;0;45;0
0;0;40;0
0;0;30;0
0;0;57;0
0;0;29;0
0;0;54;0
0;0;32;0
0;0;54;0
0;0;3;0
0;0;54;0
0;0;19;0
0;0;20;0
0;0;12;0
0;0;33;0
0;0;52;0
0;0;57;0
0;0;17;0
0;0;48;0
0;0;5;0
0;0;10;0
0;0;26;0
0;0;5;0
0;0;46;0
0;0;45;0
0;0;34;0
0;0;57;0
0;0;0;0
