61;0;0;50
63;0;0;0
50;0;0;27
61;0;0;0
4;0;0;49
59;0;0;46
56;0;0;31
58;0;0;34
3;0;0;10
14;0;0;21
6;0;0;8
0;0;0;14
8;0;0;0
7;0;0;0
7;0;0;31
16;0;0;0
5;0;0;6
8;0;0;0
8;0;0;0
62;0;0;28
3;0;0;10
12;0;0;57
13;0;0;31
13;0;0;54
8;0;0;0
8;0;0;9
1;0;0;43
8;0;0;27
56;0;0;21
14;0;0;23
3;0;0;22
6;0;0;12
0;0;0;0
